cohort_key,screening_year,employment_category_code,employment_category_label,age_band_code,age_band_label,age_lower_inclusive,age_upper_inclusive,sex_code,sex_label,metric_code,metric_group,metric_label,count,value_status,denominator_metric_code,denominator_count,rate,rate_semantics,app_surface,individual_inference_allowed,quality_flags
2022:REGIONAL_INSURED:AGE_75_79:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,MALE,남성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,45609,REPORTED,SCREENED_COUNT,70192,0.6497749,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,MALE,남성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,37651,REPORTED,SCREENED_COUNT,70192,0.53640016,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,MALE,남성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,18222,REPORTED,SCREENED_COUNT,70192,0.25960223,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,MALE,남성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,13459,REPORTED,SCREENED_COUNT,70192,0.1917455,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,MALE,남성,KNOWN_TB_COUNT,KNOWN_CONDITION,유질환자 - 폐결핵,123,REPORTED,SCREENED_COUNT,70192,0.00175234,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,111782,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,73986,REPORTED,ELIGIBLE_COUNT,111782,0.66187758,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,628,REPORTED,SCREENED_COUNT,73986,0.00848809,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),57986,REPORTED,SCREENED_COUNT,73986,0.78374287,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,17215,REPORTED,SCREENED_COUNT,73986,0.23267916,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,14146,REPORTED,SCREENED_COUNT,73986,0.19119833,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_DYSLIPIDEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 이상지질혈증 관리,11303,REPORTED,SCREENED_COUNT,73986,0.15277215,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_LIVER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 간기능 관리,6430,REPORTED,SCREENED_COUNT,73986,0.08690833,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_GLUCOSE_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈당 관리,20150,REPORTED,SCREENED_COUNT,73986,0.27234882,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_KIDNEY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 신장기능 관리,4199,REPORTED,SCREENED_COUNT,73986,0.05675398,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_ANEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 빈혈 관리,10972,REPORTED,SCREENED_COUNT,73986,0.14829833,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_OSTEOPOROSIS_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 골다공증 관리,,NOT_AVAILABLE,SCREENED_COUNT,73986,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,NORMAL_B_OTHER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 기타질환 관리,14536,REPORTED,SCREENED_COUNT,73986,0.1964696,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,GENERAL_DISEASE_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,일반 질환의심,48098,REPORTED,SCREENED_COUNT,73986,0.65009596,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,47,REPORTED,SCREENED_COUNT,73986,0.00063526,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,10455,REPORTED,SCREENED_COUNT,73986,0.14131052,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,DYSLIPIDEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,이상지질혈증 의심,6133,REPORTED,SCREENED_COUNT,73986,0.08289406,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,LIVER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,간장질환 의심,7389,REPORTED,SCREENED_COUNT,73986,0.09987025,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,KIDNEY_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,신장질환 의심,9255,REPORTED,SCREENED_COUNT,73986,0.12509123,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,ANEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,빈혈 의심,1383,REPORTED,SCREENED_COUNT,73986,0.01869273,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,OSTEOPOROSIS_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,골다공증 의심,,NOT_AVAILABLE,SCREENED_COUNT,73986,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,OTHER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타질환 의심,10350,REPORTED,SCREENED_COUNT,73986,0.13989133,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,CARDIOMETABOLIC_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,고혈압·당뇨병 질환의심,9106,REPORTED,SCREENED_COUNT,73986,0.12307734,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,HYPERTENSION_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,고혈압 질환의심,6475,REPORTED,SCREENED_COUNT,73986,0.08751656,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,DIABETES_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,당뇨병 질환의심,2938,REPORTED,SCREENED_COUNT,73986,0.03971022,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,53274,REPORTED,SCREENED_COUNT,73986,0.72005515,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,44052,REPORTED,SCREENED_COUNT,73986,0.59540994,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,17570,REPORTED,SCREENED_COUNT,73986,0.23747736,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,23799,REPORTED,SCREENED_COUNT,73986,0.32166896,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_75_79:FEMALE,2022,REGIONAL_INSURED,지역가입자,AGE_75_79,75~79세,75,79,FEMALE,여성,KNOWN_TB_COUNT,KNOWN_CONDITION,유질환자 - 폐결핵,55,REPORTED,SCREENED_COUNT,73986,0.00074338,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,ELIGIBLE_COUNT,ELIGIBILITY,검진 대상 인원,93363,REPORTED,,,,NOT_APPLICABLE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,SCREENED_COUNT,PARTICIPATION,검진 수검 인원,56263,REPORTED,ELIGIBLE_COUNT,93363,0.60262631,PARTICIPATION_RATE,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_A_COUNT,OVERALL_STATUS,정상A,413,REPORTED,SCREENED_COUNT,56263,0.00734053,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_PEOPLE_COUNT,OVERALL_STATUS,정상B(경계),45569,REPORTED,SCREENED_COUNT,56263,0.80992837,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_OBESITY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 비만 관리,10704,REPORTED,SCREENED_COUNT,56263,0.19024936,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_BP_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈압 관리,11318,REPORTED,SCREENED_COUNT,56263,0.2011624,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_DYSLIPIDEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 이상지질혈증 관리,14350,REPORTED,SCREENED_COUNT,56263,0.25505217,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_LIVER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 간기능 관리,4366,REPORTED,SCREENED_COUNT,56263,0.07759984,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_GLUCOSE_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 혈당 관리,16330,REPORTED,SCREENED_COUNT,56263,0.29024403,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_KIDNEY_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 신장기능 관리,3109,REPORTED,SCREENED_COUNT,56263,0.05525834,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_ANEMIA_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 빈혈 관리,7494,REPORTED,SCREENED_COUNT,56263,0.13319588,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_OSTEOPOROSIS_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 골다공증 관리,,NOT_AVAILABLE,SCREENED_COUNT,56263,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,NORMAL_B_OTHER_MANAGEMENT_COUNT,NORMAL_B_MANAGEMENT,정상B - 기타질환 관리,13432,REPORTED,SCREENED_COUNT,56263,0.23873594,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,GENERAL_DISEASE_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,일반 질환의심,41529,REPORTED,SCREENED_COUNT,56263,0.73812274,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,TB_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,폐결핵 의심,109,REPORTED,SCREENED_COUNT,56263,0.00193733,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,OTHER_CHEST_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타 흉부질환 의심,9920,REPORTED,SCREENED_COUNT,56263,0.17631481,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,DYSLIPIDEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,이상지질혈증 의심,6930,REPORTED,SCREENED_COUNT,56263,0.12317153,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,LIVER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,간장질환 의심,5021,REPORTED,SCREENED_COUNT,56263,0.0892416,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,KIDNEY_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,신장질환 의심,11320,REPORTED,SCREENED_COUNT,56263,0.20119795,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,ANEMIA_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,빈혈 의심,6210,REPORTED,SCREENED_COUNT,56263,0.11037449,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,OSTEOPOROSIS_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,골다공증 의심,,NOT_AVAILABLE,SCREENED_COUNT,56263,,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,SOURCE_NULL_PRESERVED
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,OTHER_DISEASE_SUSPECTED_COUNT,GENERAL_DISEASE_SUSPECTED,기타질환 의심,9386,REPORTED,SCREENED_COUNT,56263,0.16682367,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,CARDIOMETABOLIC_SUSPECTED_PEOPLE_COUNT,OVERALL_STATUS,고혈압·당뇨병 질환의심,7855,REPORTED,SCREENED_COUNT,56263,0.13961218,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,HYPERTENSION_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,고혈압 질환의심,5415,REPORTED,SCREENED_COUNT,56263,0.09624442,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,DIABETES_SUSPECTED_COUNT,CARDIOMETABOLIC_SUSPECTED,당뇨병 질환의심,2832,REPORTED,SCREENED_COUNT,56263,0.05033503,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,KNOWN_CONDITION_PEOPLE_COUNT,OVERALL_STATUS,유질환자,36867,REPORTED,SCREENED_COUNT,56263,0.6552619,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,KNOWN_HYPERTENSION_COUNT,KNOWN_CONDITION,유질환자 - 고혈압,31075,REPORTED,SCREENED_COUNT,56263,0.5523168,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,KNOWN_DIABETES_COUNT,KNOWN_CONDITION,유질환자 - 당뇨병,14044,REPORTED,SCREENED_COUNT,56263,0.24961342,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
2022:REGIONAL_INSURED:AGE_80_84:MALE,2022,REGIONAL_INSURED,지역가입자,AGE_80_84,80~84세,80,84,MALE,남성,KNOWN_DYSLIPIDEMIA_COUNT,KNOWN_CONDITION,유질환자 - 이상지질혈증,9644,REPORTED,SCREENED_COUNT,56263,0.17140927,NONEXCLUSIVE_RATE_AMONG_SCREENED,BENCHMARK,False,NONEXCLUSIVE_METRIC_DO_NOT_SUM
